post_id,title,description,category,price,dong,latitude,longitude,created_at,view_count,like_count,chat_count
615,와이파이 공유기 판매합니다,집 정리하면서 와이파이 공유기 내놓습니다. 낙성대동에서 직거래 가능합니다.,디지털기기,27000,낙성대동,37.477558093452615,126.95470828199669,2026-06-05 05:20:03,653,39,20
616,로퍼 상태 좋아요,상도동 인근에서 거래 원합니다. 로퍼 필요하신 분 연락 주세요.,의류,72000,상도동,37.500530204155055,126.9292758043557,2026-05-20 18:24:03,276,22,43
617,정보처리기사 교재 저렴하게 내놓습니다,상도동 인근에서 거래 원합니다. 정보처리기사 교재 필요하신 분 연락 주세요.,도서,15000,상도동,37.49480734637589,126.92622970094703,2026-05-24 04:39:03,915,73,14
618,화장품 정리함 저렴하게 내놓습니다,화장품 정리함 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활용품,21000,흑석동,37.509803927309825,126.96009251200923,2026-05-14 12:29:03,420,79,27
619,실내 자전거 저렴하게 내놓습니다,실내 자전거 상태 양호합니다. 신림동 근처에서 시간 맞춰 거래 가능합니다.,스포츠/레저,161000,신림동,37.481444839497925,126.92603145363857,2026-05-12 02:40:03,699,63,7
620,토익 교재 이사 정리합니다,토익 교재 판매합니다. 상도동 근처 직거래 가능하고 사용감은 적은 편입니다.,도서,18000,상도동,37.50137188651185,126.93018330991121,2026-05-09 10:54:03,230,36,46
621,놀이매트 상태 좋아요,신림동 인근에서 거래 원합니다. 놀이매트 필요하신 분 연락 주세요.,유아용품,87000,신림동,37.48502903077336,126.93047235568301,2026-05-28 22:04:03,939,31,23
622,전자레인지 이사 정리합니다,낙성대동 인근에서 거래 원합니다. 전자레인지 필요하신 분 연락 주세요.,생활가전,108000,낙성대동,37.476032909510735,126.95957195940139,2026-05-23 20:19:03,740,49,45
623,캡슐 커피머신 판매합니다,신림동 인근에서 거래 원합니다. 캡슐 커피머신 필요하신 분 연락 주세요.,생활가전,90000,신림동,37.48629565965446,126.93209852950615,2026-05-21 05:54:03,971,85,38
624,애플워치 필요하신 분 가져가세요,집 정리하면서 애플워치 내놓습니다. 대학동에서 직거래 가능합니다.,디지털기기,463000,대학동,37.467393722231705,126.93349866498588,2026-05-25 12:35:03,582,5,37
625,스크래쳐 사용감 적어요,스크래쳐 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,반려동물용품,10000,흑석동,37.504968420561646,126.95904162161489,2026-05-25 18:59:03,453,18,16
626,협탁 거의 새상품입니다,집 정리하면서 협탁 내놓습니다. 사당동에서 직거래 가능합니다.,가구/인테리어,46000,사당동,37.47676972685702,126.98095775368606,2026-05-08 08:53:03,859,97,16
627,스탠드 조명 이사 정리합니다,스탠드 조명 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,가구/인테리어,66000,낙성대동,37.47215862248169,126.95620223963586,2026-06-04 11:23:03,65,29,11
628,고양이 장난감 저렴하게 내놓습니다,흑석동에서 거래 가능한 고양이 장난감입니다. 상태 좋고 빠른 거래 원합니다.,반려동물용품,17000,흑석동,37.50492490883811,126.96579763963423,2026-05-24 18:57:03,506,58,31
629,책장 사용감 적어요,책장 판매합니다. 봉천동 근처 직거래 가능하고 사용감은 적은 편입니다.,가구/인테리어,56000,봉천동,37.48650894522243,126.94245677401813,2026-05-31 11:45:03,530,34,36
630,닌텐도 스위치 상태 좋아요,상도동에서 거래 가능한 닌텐도 스위치입니다. 상태 좋고 빠른 거래 원합니다.,게임/취미,243000,상도동,37.49744281251441,126.93581334475283,2026-05-12 01:49:03,106,42,1
631,헤어드라이기 사용감 적어요,봉천동 인근에서 거래 원합니다. 헤어드라이기 필요하신 분 연락 주세요.,생활가전,24000,봉천동,37.482398550937624,126.94288356739544,2026-06-05 15:03:03,860,90,42
632,에세이 판매합니다,사당동에서 거래 가능한 에세이입니다. 상태 좋고 빠른 거래 원합니다.,도서,19000,사당동,37.4737136686104,126.97708682248604,2026-05-25 17:46:03,938,72,8
633,컴퓨터활용능력 교재 판매합니다,컴퓨터활용능력 교재 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,도서,24000,봉천동,37.48725049309812,126.94525515510729,2026-05-24 15:07:03,271,22,15
634,전자레인지 급처합니다,집 정리하면서 전자레인지 내놓습니다. 낙성대동에서 직거래 가능합니다.,생활가전,119000,낙성대동,37.47300601984102,126.9585084509761,2026-05-24 07:51:03,780,83,9
635,아기 욕조 거의 새상품입니다,낙성대동 인근에서 거래 원합니다. 아기 욕조 필요하신 분 연락 주세요.,유아용품,47000,낙성대동,37.48065413038642,126.9583643968663,2026-06-02 06:00:03,214,62,28
636,우쿨렐레 저렴하게 내놓습니다,상도동 인근에서 거래 원합니다. 우쿨렐레 필요하신 분 연락 주세요.,게임/취미,98000,상도동,37.49973341459198,126.9357327179062,2026-05-31 03:52:03,446,11,2
637,맨투맨 이사 정리합니다,봉천동 인근에서 거래 원합니다. 맨투맨 필요하신 분 연락 주세요.,의류,39000,봉천동,37.47908606538655,126.93787789748343,2026-05-23 14:34:03,830,61,19
638,코딩 테스트 책 급처합니다,상도동 인근에서 거래 원합니다. 코딩 테스트 책 필요하신 분 연락 주세요.,도서,28000,상도동,37.49567632171442,126.93024913521208,2026-06-04 00:28:03,949,5,32
639,전기히터 거의 새상품입니다,사당동 인근에서 거래 원합니다. 전기히터 필요하신 분 연락 주세요.,생활가전,84000,사당동,37.476228789438274,126.98446177092659,2026-06-03 01:31:03,126,94,42
640,유모차 저렴하게 내놓습니다,상도동 인근에서 거래 원합니다. 유모차 필요하신 분 연락 주세요.,유아용품,210000,상도동,37.50083810394167,126.92865074389735,2026-05-17 18:03:03,785,85,28
641,싱글 매트리스 상태 좋아요,싱글 매트리스 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,가구/인테리어,96000,봉천동,37.47765847069583,126.93776678260366,2026-05-08 20:26:03,454,68,1
642,협탁 이사 정리합니다,협탁 상태 양호합니다. 상도동 근처에서 시간 맞춰 거래 가능합니다.,가구/인테리어,72000,상도동,37.501338031429285,126.93290293354356,2026-05-26 21:40:03,641,46,44
643,놀이매트 거의 새상품입니다,놀이매트 판매합니다. 봉천동 근처 직거래 가능하고 사용감은 적은 편입니다.,유아용품,54000,봉천동,37.4873052036366,126.94519012030264,2026-06-05 11:25:03,845,2,44
644,운동화 상태 좋아요,집 정리하면서 운동화 내놓습니다. 청룡동에서 직거래 가능합니다.,의류,68000,청룡동,37.48041879224642,126.94886458819553,2026-06-03 07:43:03,484,18,30
645,옷장 이사 정리합니다,흑석동에서 거래 가능한 옷장입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,270000,흑석동,37.51209450762524,126.96251733393453,2026-05-21 23:17:03,216,37,36
646,요가매트 저렴하게 내놓습니다,집 정리하면서 요가매트 내놓습니다. 상도동에서 직거래 가능합니다.,스포츠/레저,36000,상도동,37.4949701721495,126.92999680372223,2026-05-12 22:54:03,758,70,18
647,수건 세트 이사 정리합니다,청룡동에서 거래 가능한 수건 세트입니다. 상태 좋고 빠른 거래 원합니다.,생활용품,38000,청룡동,37.4788784887085,126.95418300285765,2026-06-05 03:56:03,333,70,4
648,고양이 캣타워 이사 정리합니다,집 정리하면서 고양이 캣타워 내놓습니다. 사당동에서 직거래 가능합니다.,반려동물용품,208000,사당동,37.47629240437029,126.98098110688568,2026-05-23 17:22:03,304,92,12
649,화장품 정리함 사용감 적어요,화장품 정리함 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활용품,23000,흑석동,37.510325001878634,126.962202555677,2026-05-12 19:08:03,992,53,43
650,물그릇 상태 좋아요,청룡동 인근에서 거래 원합니다. 물그릇 필요하신 분 연락 주세요.,반려동물용품,25000,청룡동,37.47819484222802,126.95375749007256,2026-05-13 14:50:03,504,16,11
651,고데기 이사 정리합니다,고데기 판매합니다. 대학동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활가전,31000,대학동,37.472369278582825,126.93354714794964,2026-05-19 16:31:03,377,33,22
652,냄비 세트 저렴하게 내놓습니다,집 정리하면서 냄비 세트 내놓습니다. 사당동에서 직거래 가능합니다.,생활용품,39000,사당동,37.474178221410035,126.98000324213989,2026-05-17 10:25:03,585,28,31
653,덤벨 세트 거의 새상품입니다,덤벨 세트 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,스포츠/레저,87000,낙성대동,37.48142647109043,126.96115764336221,2026-05-15 13:47:03,61,56,29
654,스팀다리미 저렴하게 내놓습니다,스팀다리미 상태 양호합니다. 신림동 근처에서 시간 맞춰 거래 가능합니다.,생활가전,23000,신림동,37.48077032547357,126.9269212298772,2026-05-30 21:25:03,901,26,23
655,물그릇 이사 정리합니다,물그릇 판매합니다. 봉천동 근처 직거래 가능하고 사용감은 적은 편입니다.,반려동물용품,23000,봉천동,37.48199108460915,126.94075749838719,2026-05-25 06:40:03,151,15,12
656,갤럭시탭 이사 정리합니다,사당동 인근에서 거래 원합니다. 갤럭시탭 필요하신 분 연락 주세요.,디지털기기,408000,사당동,37.47575008607213,126.98289440401979,2026-05-31 15:15:03,391,91,48
657,맨투맨 필요하신 분 가져가세요,맨투맨 판매합니다. 청룡동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,37000,청룡동,37.483021986389296,126.95713740256352,2026-05-23 03:35:03,479,66,50
658,고양이 화장실 판매합니다,봉천동에서 거래 가능한 고양이 화장실입니다. 상태 좋고 빠른 거래 원합니다.,반려동물용품,53000,봉천동,37.4815326626628,126.936970937337,2026-05-26 04:43:03,178,55,3
659,수납장 판매합니다,집 정리하면서 수납장 내놓습니다. 대학동에서 직거래 가능합니다.,가구/인테리어,122000,대학동,37.4730269750203,126.94089230853201,2026-05-07 19:48:03,576,38,46
660,애플워치 상태 좋아요,집 정리하면서 애플워치 내놓습니다. 상도동에서 직거래 가능합니다.,디지털기기,449000,상도동,37.499021438179724,126.9294525061315,2026-05-29 23:53:03,817,79,41
661,놀이매트 급처합니다,대학동에서 거래 가능한 놀이매트입니다. 상태 좋고 빠른 거래 원합니다.,유아용품,29000,대학동,37.474398756161776,126.9370046970272,2026-05-19 07:08:03,752,92,47
662,도시락통 급처합니다,도시락통 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,20000,봉천동,37.4778342174223,126.94550319338416,2026-05-27 01:11:03,785,81,10
663,수건 세트 거의 새상품입니다,청룡동 인근에서 거래 원합니다. 수건 세트 필요하신 분 연락 주세요.,생활용품,32000,청룡동,37.48246989532318,126.95124473345903,2026-05-20 13:46:03,71,47,16
664,와이파이 공유기 저렴하게 내놓습니다,흑석동 인근에서 거래 원합니다. 와이파이 공유기 필요하신 분 연락 주세요.,디지털기기,10000,흑석동,37.5094559722658,126.96754338897895,2026-05-22 07:17:03,834,95,37
665,화장품 정리함 사용감 적어요,대학동 인근에서 거래 원합니다. 화장품 정리함 필요하신 분 연락 주세요.,생활용품,47000,대학동,37.469376657247516,126.93917512322126,2026-05-10 18:56:03,698,17,45
666,무선청소기 급처합니다,집 정리하면서 무선청소기 내놓습니다. 사당동에서 직거래 가능합니다.,생활가전,90000,사당동,37.472522486116155,126.98084886732462,2026-05-31 19:05:03,858,52,5
667,협탁 급처합니다,흑석동에서 거래 가능한 협탁입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,57000,흑석동,37.51158824719748,126.96732014792738,2026-05-15 01:07:03,612,71,33
668,그림 도구 필요하신 분 가져가세요,집 정리하면서 그림 도구 내놓습니다. 흑석동에서 직거래 가능합니다.,게임/취미,58000,흑석동,37.51091150567664,126.95989385187984,2026-05-10 12:23:03,527,16,31
669,쿠션 저렴하게 내놓습니다,집 정리하면서 쿠션 내놓습니다. 청룡동에서 직거래 가능합니다.,생활용품,35000,청룡동,37.48541697355448,126.94888766058993,2026-06-03 18:22:03,976,71,23
670,카시트 저렴하게 내놓습니다,카시트 상태 양호합니다. 사당동 근처에서 시간 맞춰 거래 가능합니다.,유아용품,178000,사당동,37.48151020101118,126.97963260082707,2026-06-04 01:23:03,130,47,19
671,강아지 하우스 상태 좋아요,강아지 하우스 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,반려동물용품,63000,낙성대동,37.47999125069228,126.95848793656246,2026-06-04 07:36:03,300,27,11
672,전기밥솥 사용감 적어요,봉천동에서 거래 가능한 전기밥솥입니다. 상태 좋고 빠른 거래 원합니다.,생활가전,136000,봉천동,37.48541349348853,126.94135227548438,2026-05-20 23:13:03,589,57,21
673,게임 패드 상태 좋아요,집 정리하면서 게임 패드 내놓습니다. 흑석동에서 직거래 가능합니다.,게임/취미,52000,흑석동,37.51179811621195,126.96524502312418,2026-05-22 12:37:03,755,41,5
674,아기 장난감 급처합니다,상도동 인근에서 거래 원합니다. 아기 장난감 필요하신 분 연락 주세요.,유아용품,39000,상도동,37.501059165296596,126.93465953573327,2026-06-03 19:36:03,463,94,17
675,맥북 에어 거의 새상품입니다,맥북 에어 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,디지털기기,587000,봉천동,37.4871729280688,126.94181753789405,2026-05-29 21:58:03,600,96,3
676,반려동물 방석 판매합니다,반려동물 방석 상태 양호합니다. 봉천동 근처에서 시간 맞춰 거래 가능합니다.,반려동물용품,28000,봉천동,37.48589690551054,126.94498917440829,2026-05-06 17:15:03,815,26,15
677,디지털 피아노 저렴하게 내놓습니다,집 정리하면서 디지털 피아노 내놓습니다. 사당동에서 직거래 가능합니다.,게임/취미,146000,사당동,37.47184056940225,126.98187901756148,2026-05-21 17:11:03,457,23,26
